GameID,Team,Season,FT%,FTM,FTA,FG%,FGM,FGA,3Point%,3PM,3PA,SecondChancePts,Assists,Rebounds,BenchPoints,FastbreakPts,PointsinthePaint,PointsOffTurnovers,Turnovers,LargestLead,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_fqvn.xml?view=teamstats,Dalhousie,2018-19,0.727,16,22,0.5,30,60,0.438,7,16,22,15,48,32,2,40,6,21,18,3rd -- 09:15,1,3,27,29,15,12,83,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_fqvn.xml?view=teamstats,McMaster,2018-19,0.632,12,19,0.412,28,68,0.407,11,27,12,21,26,6,10,34,21,7,4,1st -- 07:53,1,3,19,20,22,18,79,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_xdor.xml?view=teamstats,Acadia,2018-19,0.808,21,26,0.37,20,54,0.2,5,25,2,10,25,17,0,0,8,21,0,--,0,0,9,12,20,25,66,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_xdor.xml?view=teamstats,Carleton,2018-19,0.846,33,39,0.542,39,72,0.533,16,30,24,27,39,76,0,2,29,7,62,4th -- 02:52,0,0,30,37,25,35,127,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181004_ish5.xml?view=teamstats,Laurier,2018-19,0.667,18,27,0.416,32,77,0.233,7,30,10,21,43,40,,,27,13,,,0,1,23,19,28,19,89,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181004_ish5.xml?view=teamstats,UPEI,2018-19,0.714,10,14,0.34,18,53,0.1,1,10,3,8,28,28,,,9,26,,,0,1,10,11,19,7,47,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_5sx1.xml?view=teamstats,Brock,2018-19,0.714,10,14,0.377,29,77,0.217,5,23,13,17,34,22,,,20,18,4,1st -- 09:09,7,7,17,14,24,17,72,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_5sx1.xml?view=teamstats,McGill,2018-19,0.542,13,24,0.448,30,67,0.217,5,23,8,17,44,32,,,19,22,12,4th -- 02:12,7,7,17,21,18,22,78,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_bdq2.xml?view=teamstats,UNBC,2018-19,0.65,13,20,0.388,26,67,0.214,6,28,9,12,46,19,10,30,14,12,11,4th -- 04:09,12,3,17,14,22,18,71,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_bdq2.xml?view=teamstats,Windsor,2018-19,0.667,10,15,0.369,24,65,0.304,7,23,12,13,42,38,3,24,11,16,2,3rd -- 05:45,12,3,11,19,18,17,65,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_n53l.xml?view=teamstats,Acadia,2018-19,0.75,18,24,0.338,22,65,0.273,6,22,10,8,40,33,0,32,17,17,7,3rd -- 09:28,10,6,11,23,14,20,68,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_n53l.xml?view=teamstats,Waterloo,2018-19,0.529,9,17,0.38,27,71,0.393,11,28,4,12,33,32,0,32,10,13,9,4th -- 01:25,10,6,14,16,18,26,74,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_r9h4.xml?view=teamstats,Alberta,2018-19,0.667,8,12,0.479,34,71,0.294,5,17,16,10,47,23,12,50,17,15,16,4th -- 02:30,4,1,23,12,23,23,81,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181005_r9h4.xml?view=teamstats,Toronto,2018-19,0.794,27,34,0.297,19,64,0.269,7,26,11,8,41,29,4,16,14,14,3,2nd -- 00:00,4,1,16,22,14,20,72,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_6f3t.xml?view=teamstats,Alberta,2018-19,0.55,11,20,0.5,31,62,0.333,7,21,14,13,46,29,6,46,17,25,21,3rd -- 01:40,3,1,14,22,25,19,80,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_6f3t.xml?view=teamstats,McMaster,2018-19,0.722,13,18,0.35,21,60,0.37,10,27,10,10,29,12,8,16,19,19,8,1st -- 05:09,3,1,17,12,15,21,65,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_jzl2.xml?view=teamstats,UBC,2018-19,0.8,16,20,0.438,32,73,0.379,11,29,16,22,53,18,12,38,17,14,27,4th -- 09:14,3,5,21,20,33,17,91,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_jzl2.xml?view=teamstats,Windsor,2018-19,0.773,17,22,0.386,27,70,0.219,7,32,9,15,35,41,0,32,8,10,4,1st -- 08:08,3,5,17,18,14,29,78,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_mprp.xml?view=teamstats,Regina,2018-19,0.667,14,21,0.481,37,77,0.444,12,27,17,17,57,49,0,50,13,14,43,4th -- 03:21,2,0,34,26,20,20,100,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181006_mprp.xml?view=teamstats,Waterloo,2018-19,0.609,14,23,0.273,21,77,0.129,4,31,13,5,40,28,0,34,13,13,1,1st -- 07:58,2,0,11,11,25,13,60,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181007_06kj.xml?view=teamstats,Concordia,2018-19,0.6,6,10,0.403,29,72,0.385,10,26,13,13,41,19,0,38,18,12,6,1st -- 08:50,10,5,24,12,14,24,74,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181007_06kj.xml?view=teamstats,Waterloo,2018-19,0.81,17,21,0.387,24,62,0.304,7,23,10,11,32,11,0,34,9,13,13,3rd -- 05:57,10,5,25,18,20,9,72,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181007_0lc7.xml?view=teamstats,Brock,2018-19,0.833,10,12,0.373,28,75,0.353,12,34,21,23,51,38,,,24,11,21,3rd -- 09:04,2,4,19,23,25,11,78,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181007_0lc7.xml?view=teamstats,UPEI,2018-19,0.714,10,14,0.356,21,59,0.31,9,29,7,6,33,15,,,7,17,1,1st -- 06:31,2,4,14,12,27,8,61,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_9ln0.xml?view=teamstats,Bishop's,2018-19,0.545,12,22,0.378,28,74,0.231,9,39,21,13,48,28,,,11,16,3,2nd -- 09:20,8,9,25,21,10,21,77,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_9ln0.xml?view=teamstats,Ottawa,2018-19,0.455,10,22,0.441,30,68,0.367,11,30,15,13,36,19,,,18,11,11,3rd -- 02:08,8,9,24,22,19,16,81,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_a6g5.xml?view=teamstats,Dalhousie,2018-19,0.688,11,16,0.368,28,76,0.214,3,14,17,8,39,22,,,19,7,12,1st -- 03:36,8,6,21,8,15,26,70,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_a6g5.xml?view=teamstats,Waterloo,2018-19,0.667,8,12,0.348,23,66,0.2,6,30,13,6,40,22,,,5,16,2,2nd -- 02:37,8,6,14,15,17,14,60,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_vyvv.xml?view=teamstats,Laurier,2018-19,0.552,16,29,0.35,21,60,0.333,10,30,3,9,33,15,,,7,12,,,0,0,16,20,18,14,68,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_vyvv.xml?view=teamstats,UBC,2018-19,0.839,26,31,0.5,28,56,0.4,8,20,6,10,38,27,,,18,11,,,0,0,26,26,23,15,90,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_z8lo.xml?view=teamstats,Acadia,2018-19,0.76,19,25,0.456,31,68,0.533,16,30,13,17,39,53,0,0,15,16,13,3rd -- 05:43,2,2,25,22,27,23,97,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181011_z8lo.xml?view=teamstats,Brock,2018-19,0.759,22,29,0.411,30,73,0.385,10,26,9,15,34,15,0,0,12,14,1,1st -- 06:42,2,2,19,21,27,25,92,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_73xx.xml?view=teamstats,Bishop's,2018-19,0.536,15,28,0.361,30,83,0.346,9,26,5,13,43,17,,,11,13,8,OT -- 00:36,14,9,17,18,16,18,84,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_73xx.xml?view=teamstats,Waterloo,2018-19,0.577,15,26,0.37,30,81,0.182,4,22,13,13,53,14,,,11,14,9,1st -- 02:01,14,9,26,8,19,16,79,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_a6rq.xml?view=teamstats,Queen's,2018-19,0.636,14,22,0.475,29,61,0.345,10,29,9,19,44,39,0,4,16,22,19,3rd -- 01:46,0,0,19,22,20,21,82,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_a6rq.xml?view=teamstats,UNB,2018-19,0.739,17,23,0.296,21,71,0.269,7,26,11,9,31,28,0,0,21,17,0,--,0,0,12,15,21,18,66,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_q0b1.xml?view=teamstats,Ottawa,2018-19,0.75,9,12,0.409,27,66,0.341,15,44,9,15,31,25,0,0,10,11,13,2nd -- 07:03,2,6,25,18,20,15,78,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_q0b1.xml?view=teamstats,UBC,2018-19,0.667,10,15,0.435,30,69,0.318,7,22,17,14,39,16,0,2,21,11,5,4th -- 08:06,2,6,18,19,28,12,77,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_t2ta.xml?view=teamstats,Dalhousie,2018-19,0.652,15,23,0.418,28,67,0.348,8,23,15,14,40,21,,,27,16,10,2nd -- 04:05,2,1,24,14,5,36,79,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_t2ta.xml?view=teamstats,Laurier,2018-19,0.667,10,15,0.438,28,64,0.344,11,32,13,13,31,11,,,18,17,19,3rd -- 00:06,2,1,15,21,26,15,77,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_ujl2.xml?view=teamstats,Holland,2018-19,0.697,23,33,0.525,42,80,0.44,11,25,11,11,48,21,0,52,12,16,21,3rd -- 05:03,9,6,26,22,27,25,118,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_ujl2.xml?view=teamstats,McMaster,2018-19,0.222,4,18,0.441,45,102,0.356,16,45,15,26,41,18,0,54,22,12,9,1st -- 00:27,9,6,31,14,21,34,110,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_ya1n.xml?view=teamstats,Brock,2018-19,0.889,8,9,0.426,29,68,0.321,9,28,14,13,40,7,0,24,10,13,1,1st -- 05:24,2,2,13,18,25,19,75,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_ya1n.xml?view=teamstats,Saint Mary's,2018-19,0.667,16,24,0.46,29,63,0.4,10,25,10,15,37,36,0,32,10,10,16,1st -- 00:09,2,2,27,11,25,21,84,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_2tys.xml?view=teamstats,UBC,2018-19,0.682,15,22,0.434,33,76,0.357,10,28,15,14,44,33,,,9,10,28,4th -- 01:48,8,8,17,19,24,31,91,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_2tys.xml?view=teamstats,Waterloo,2018-19,0.867,13,15,0.343,23,67,0.258,8,31,5,11,36,23,,,12,17,6,1st -- 07:56,8,8,22,14,7,24,67,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_akbv.xml?view=teamstats,Bishop's,2018-19,0.778,21,27,0.397,27,68,0.231,6,26,8,8,37,38,,,10,11,19,3rd -- 06:55,2,3,22,20,22,17,81,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_akbv.xml?view=teamstats,Laurier,2018-19,0.714,15,21,0.353,24,68,0.16,4,25,8,8,36,25,,,6,12,3,1st -- 08:47,2,3,16,15,20,16,67,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_c5al.xml?view=teamstats,Dalhousie,2018-19,0.696,16,23,0.449,22,49,0.4,6,15,0,11,33,15,,,7,8,2,4th -- 01:08,3,4,6,20,19,21,66,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_c5al.xml?view=teamstats,Ottawa,2018-19,0.583,7,12,0.362,25,69,0.276,8,29,14,13,35,16,,,5,7,17,2nd -- 08:31,3,4,21,12,17,15,65,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_vibm.xml?view=teamstats,McMaster,2018-19,0.706,12,17,0.384,28,73,0.455,10,22,9,18,40,7,0,30,12,11,11,4th -- 01:22,5,4,12,15,28,23,78,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_vibm.xml?view=teamstats,UPEI,2018-19,0.8,12,15,0.379,25,66,0.5,7,14,4,11,38,21,0,24,11,12,5,2nd -- 06:23,5,4,9,20,17,23,69,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181014_8sql.xml?view=teamstats,McMaster,2018-19,0.643,9,14,0.485,32,66,0.393,11,28,5,15,33,11,4,32,13,15,17,2nd -- 03:45,2,3,19,31,18,16,84,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181014_8sql.xml?view=teamstats,Regina,2018-19,0.714,15,21,0.474,36,76,0.321,9,28,13,15,31,31,0,52,18,8,14,4th -- 00:13,2,3,16,19,39,22,96,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181014_e0pw.xml?view=teamstats,Queen's,2018-19,0.526,10,19,0.507,35,69,0.273,9,33,11,22,38,31,0,4,23,11,25,4th -- 00:26,4,5,19,22,21,27,89,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181014_e0pw.xml?view=teamstats,UQAM,2018-19,0.786,11,14,0.338,23,68,0.292,7,24,14,7,43,12,0,0,9,21,2,1st -- 05:00,4,5,20,14,17,13,64,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181015_f2ou.xml?view=teamstats,York,2018-19,0.512,21,41,0.442,23,52,0.3,6,20,5,15,32,73,,,19,24,15,2nd -- 06:33,6,2,21,20,14,18,73,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181015_f2ou.xml?view=teamstats,York College,2018-19,0.694,25,36,0.379,25,66,0.25,8,32,10,15,35,83,,,25,19,12,4th -- 02:41,6,2,15,15,29,24,83,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181018_exba.xml?view=teamstats,MacEwan,2018-19,0.875,14,16,0.475,28,59,0.417,10,24,10,9,40,20,,,16,18,14,3rd -- 08:05,5,3,17,28,15,20,80,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181018_exba.xml?view=teamstats,Nipissing,2018-19,0.625,10,16,0.342,26,76,0.24,6,25,15,7,38,10,,,17,16,17,1st -- 02:54,5,3,26,11,22,9,68,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181018_nax8.xml?view=teamstats,Queen's,2018-19,0.467,7,15,0.486,34,70,0.368,14,38,11,22,42,47,0,4,31,14,35,4th -- 07:22,0,1,24,19,26,20,89,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181018_nax8.xml?view=teamstats,St. Lawrence University,2018-19,0.5,8,16,0.356,21,59,0.364,4,11,0,12,36,20,0,0,9,23,0,--,0,1,13,13,18,10,54,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_4ocd.xml?view=teamstats,Nipissing,2018-19,0.577,15,26,0.493,35,71,0.467,14,30,15,16,40,31,10,34,23,11,27,3rd -- 02:00,5,3,18,30,31,20,99,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_4ocd.xml?view=teamstats,Trinity Western,2018-19,0.706,12,17,0.435,30,69,0.32,8,25,4,14,33,24,6,36,14,19,3,1st -- 06:21,5,3,16,22,17,25,80,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_gw5c.xml?view=teamstats,Brock,2018-19,0.8,8,10,0.377,29,77,0.241,7,29,17,12,31,10,,,17,8,9,1st -- 05:16,5,5,26,10,20,17,73,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_gw5c.xml?view=teamstats,UBC,2018-19,0.647,22,34,0.491,26,53,0.368,7,19,6,11,42,24,,,4,18,11,4th -- 04:08,5,5,23,17,19,22,81,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_n6o0.xml?view=teamstats,Cape Breton,2018-19,0.5,9,18,0.329,24,73,0.2,7,35,9,8,46,17,11,26,15,18,0,--,0,0,14,21,11,18,64,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_n6o0.xml?view=teamstats,McMaster,2018-19,0.385,5,13,0.429,30,70,0.258,8,31,13,17,48,22,11,38,17,21,15,1st -- 03:46,0,0,25,13,19,16,73,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_pkh5.xml?view=teamstats,StFX,2018-19,0.783,18,23,0.459,28,61,0.37,10,27,5,11,40,9,6,27,11,13,19,1st -- 03:02,5,4,26,18,25,15,84,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_pkh5.xml?view=teamstats,Toronto,2018-19,0.7,14,20,0.393,33,84,0.404,21,52,16,14,49,42,0,23,9,8,17,4th -- 00:11,5,4,13,26,30,32,101,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_syh2.xml?view=teamstats,Ottawa,2018-19,0.545,12,22,0.397,27,68,0.29,9,31,12,10,29,9,0,0,21,21,6,1st -- 08:13,3,2,17,15,15,28,75,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_syh2.xml?view=teamstats,UQAM,2018-19,0.789,15,19,0.5,30,60,0.45,9,20,11,12,42,21,0,0,22,25,19,4th -- 05:59,3,2,16,24,16,28,84,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_wlsc.xml?view=teamstats,Alberta,2018-19,0.636,14,22,0.477,31,65,0.381,8,21,16,10,51,27,,,12,18,22,3rd -- 09:54,2,3,19,32,16,17,84,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181019_wlsc.xml?view=teamstats,Lakehead,2018-19,0.8,16,20,0.343,24,70,0.235,8,34,8,6,29,17,,,17,8,1,1st -- 06:20,2,3,12,20,15,25,72,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_4nty.xml?view=teamstats,Alberta,2018-19,0.737,14,19,0.564,31,55,0.429,6,14,8,14,40,33,,,12,20,17,4th -- 01:10,4,6,17,20,21,24,82,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_4nty.xml?view=teamstats,Brock,2018-19,0.529,9,17,0.413,26,63,0.321,9,28,12,14,27,33,,,20,16,5,1st -- 02:08,4,6,20,12,17,21,70,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_7i3g.xml?view=teamstats,Mount Royal,2018-19,1.0,2,2,0.379,25,66,0.308,8,26,7,8,33,17,,,10,21,,,0,0,18,12,13,17,60,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_7i3g.xml?view=teamstats,Ryerson,2018-19,0.783,18,23,0.507,34,67,0.385,10,26,18,12,43,36,,,29,10,,,0,0,29,29,17,21,96,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_7xwg.xml?view=teamstats,York,2018-19,0.0,0,0,0.0,0,0,0.0,0,0,,0,0,,,,,0,,,,,21,20,14,18,73,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_hcgi.xml?view=teamstats,McGill,2018-19,0.706,12,17,0.393,24,61,0.414,12,29,19,11,35,29,0,20,6,25,2,1st -- 09:42,3,1,15,27,15,15,72,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_hcgi.xml?view=teamstats,Ottawa,2018-19,0.848,28,33,0.523,34,65,0.471,16,34,17,15,25,43,2,30,29,13,40,4th -- 00:18,3,1,24,25,31,32,112,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_iocb.xml?view=teamstats,Lakehead,2018-19,0.636,14,22,0.338,23,68,0.294,10,34,9,8,29,34,,,9,12,,,0,3,17,23,20,10,70,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_iocb.xml?view=teamstats,UBC,2018-19,0.654,17,26,0.532,41,77,0.381,8,21,7,18,51,24,,,12,9,,,0,3,28,28,27,24,107,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_n47m.xml?view=teamstats,Waterloo,2018-19,0.571,8,14,0.316,24,76,0.375,12,32,14,14,33,38,,,6,7,1,1st -- 08:10,1,0,17,8,24,19,68,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_n47m.xml?view=teamstats,Windsor,2018-19,0.636,14,22,0.431,31,72,0.24,6,25,14,11,46,17,,,6,6,21,3rd -- 05:21,1,0,23,21,22,16,82,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_tuej.xml?view=teamstats,McMaster,2018-19,0.615,16,26,0.391,27,69,0.324,11,34,27,12,46,25,14,26,23,14,24,3rd -- 00:43,0,0,26,18,24,13,81,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181020_tuej.xml?view=teamstats,StFX,2018-19,0.636,14,22,0.362,25,69,0.231,6,26,12,8,47,32,9,32,14,19,0,--,0,0,13,18,15,24,70,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181021_8m7a.xml?view=teamstats,Ryerson,2018-19,0.733,22,30,0.662,47,71,0.59,23,39,12,32,35,54,,,33,6,,,0,0,49,32,31,27,139,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181021_8m7a.xml?view=teamstats,StFX,2018-19,0.667,26,39,0.385,20,52,0.273,6,22,11,13,28,18,,,3,19,,,0,0,17,17,21,17,72,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181021_u8td.xml?view=teamstats,Cape Breton,2018-19,0.542,13,24,0.333,17,51,0.375,3,8,8,6,23,21,,,10,11,3,2nd -- 08:30,14,10,21,18,12,,51,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181021_u8td.xml?view=teamstats,Guelph,2018-19,0.615,16,26,0.478,22,46,0.278,5,18,11,6,35,15,,,14,14,17,3rd -- 03:39,14,10,20,20,25,,65,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181024_u56l.xml?view=teamstats,McMaster,2018-19,0.65,13,20,0.434,36,83,0.286,8,28,20,21,51,22,21,52,21,8,20,4th -- 00:26,0,0,28,19,25,21,93,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181024_u56l.xml?view=teamstats,Waterloo,2018-19,0.773,17,22,0.347,25,72,0.32,8,25,10,10,46,18,3,28,4,15,0,--,0,0,25,14,19,17,75,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181024_xtns.xml?view=teamstats,Guelph,2018-19,0.579,11,19,0.431,28,65,0.435,10,23,24,15,36,23,,,10,25,9,3rd -- 03:38,6,3,16,21,22,18,77,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181024_xtns.xml?view=teamstats,Western,2018-19,0.778,21,27,0.365,27,74,0.429,12,28,18,18,41,34,,,29,16,14,4th -- 03:44,6,3,19,15,21,32,87,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_71n4.xml?view=teamstats,Laurentian,2018-19,0.846,22,26,0.467,28,60,0.48,12,25,12,15,39,41,0,28,10,14,2,1st -- 04:43,4,6,21,26,19,24,90,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_71n4.xml?view=teamstats,Saint Mary's,2018-19,0.828,24,29,0.476,30,63,0.321,9,28,13,10,33,28,0,38,14,8,16,4th -- 08:16,4,6,26,25,27,15,93,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_fvez.xml?view=teamstats,Ryerson,2018-19,0.7,14,20,0.607,37,61,0.433,13,30,14,15,49,34,3,39,23,14,,,0,0,30,29,22,22,103,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_fvez.xml?view=teamstats,Toronto,2018-19,0.429,6,14,0.273,18,66,0.257,9,35,8,4,30,30,5,20,11,16,,,0,0,7,9,17,18,51,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_lcu8.xml?view=teamstats,Algoma,2018-19,0.619,13,21,0.338,24,71,0.345,10,29,13,12,40,11,,,8,12,10,2nd -- 05:33,8,6,18,20,19,14,71,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_lcu8.xml?view=teamstats,Lakehead,2018-19,0.542,13,24,0.312,24,77,0.32,8,25,14,11,37,29,,,9,11,4,4th -- 05:20,8,6,12,18,27,12,69,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_u0r9.xml?view=teamstats,Brock,2018-19,0.444,4,9,0.432,35,81,0.345,10,29,11,19,47,17,0,34,15,12,11,1st -- 01:32,12,7,33,12,18,21,84,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_u0r9.xml?view=teamstats,Laurier,2018-19,0.591,13,22,0.371,26,70,0.256,10,39,6,13,40,16,0,30,11,12,3,1st -- 09:28,12,7,22,22,19,12,75,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_ux1v.xml?view=teamstats,Carleton,2018-19,0.737,14,19,0.5,33,66,0.304,7,23,9,13,37,18,,,15,7,22,3rd -- 01:04,5,1,25,21,19,22,87,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_ux1v.xml?view=teamstats,Ottawa,2018-19,0.563,9,16,0.426,26,61,0.348,8,23,9,13,33,14,,,6,16,1,1st -- 08:37,5,1,11,18,16,24,69,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_vznh.xml?view=teamstats,Queen's,2018-19,0.688,11,16,0.515,34,66,0.476,10,21,10,19,36,21,,,20,13,,,0,0,26,14,27,22,89,1,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181026_vznh.xml?view=teamstats,York,2018-19,0.786,11,14,0.37,30,81,0.238,5,21,19,8,37,19,,,16,12,,,0,0,11,17,26,22,76,0,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_5238.xml?view=teamstats,Laurier,2018-19,0.636,7,11,0.491,26,53,0.458,11,24,8,14,40,25,,,4,19,,,0,2,26,18,9,17,70,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_5238.xml?view=teamstats,Western,2018-19,0.458,11,24,0.333,24,72,0.125,4,32,14,5,33,7,,,17,7,,,0,2,15,13,19,16,63,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_6ror.xml?view=teamstats,Dalhousie,2018-19,0.708,17,24,0.492,29,59,0.35,7,20,8,15,45,40,0,40,23,15,44,4th -- 01:52,1,0,23,20,20,19,82,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_6ror.xml?view=teamstats,Laurentian,2018-19,0.565,13,23,0.222,12,54,0.091,2,22,1,7,34,17,0,16,6,19,3,1st -- 09:19,1,0,13,5,14,7,39,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_j468.xml?view=teamstats,Algoma,2018-19,0.619,13,21,0.397,29,73,0.185,5,27,4,8,34,31,,,14,12,7,2nd -- 01:15,7,8,18,19,15,24,76,0,0
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_j468.xml?view=teamstats,Lakehead,2018-19,0.714,15,21,0.456,31,68,0.394,13,33,9,20,32,23,,,12,11,17,4th -- 03:35,7,8,19,15,27,29,90,1,1
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_trx4.xml?view=teamstats,McMaster,2018-19,0.895,17,19,0.465,33,71,0.462,12,26,17,16,47,33,14,32,13,10,28,3rd -- 06:23,4,4,13,36,19,27,95,1,1
