GameID,Team,Season,FT%Diff,FTMDiff,FTADiff,FG%Diff,FGMDiff,FGADiff,3Point%Diff,3PMDiff,3PADiff,SecondChancePtsDiff,AssistsDiff,ReboundsDiff,BenchPointsDiff,FastbreakPtsDiff,PointsinthePaintDiff,PointsOffTurnoversDiff,TurnoversDiff,LargestLeadDiff,TimeofLargestLead,LeadChanges,Ties,FirstQtr,SecondQtr,ThirdQtr,FourthQtr,TotalPoints,Win,Home
http://oua.ca/sports/mbkb/2016-17/boxscores/20161116_u4is.xml?view=teamstats,Guelph,2016-17,0.217,13,11,0.196,1,-28,0.057,-6,-20,-18,-7,-4,-54,0,20,-8,4,16,4th -- 06:16,6,1,19,17,23,35,94,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161116_u4is.xml?view=teamstats,Windsor,2016-17,-0.217,-13,-11,-0.196,-1,28,-0.057,6,20,18,7,4,54,0,-20,8,-4,-16,1st -- 08:12,6,1,20,9,17,39,85,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_0l7h.xml?view=teamstats,Laurier,2016-17,0.227,-4,-13,-0.154,-4,17,-0.094,0,8,9,1,3,0,0,-4,-2,0,-17,1st -- 02:12,3,6,14,14,17,23,68,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_0l7h.xml?view=teamstats,Queen's,2016-17,-0.227,4,13,0.154,4,-17,0.094,0,-8,-9,-1,-3,0,0,4,2,0,17,4th -- 01:54,3,6,14,25,17,24,80,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_1mo2.xml?view=teamstats,Waterloo,2016-17,0.071,-3,-7,-0.028,-4,-5,0.199,6,7,-8,2,-6,10,,,-7,3,-7,2nd -- 07:11,7,10,20,14,17,27,78,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_1mo2.xml?view=teamstats,York,2016-17,-0.071,3,7,0.028,4,5,-0.199,-6,-7,8,-2,6,-10,,,7,-3,7,2nd -- 00:29,7,10,22,21,19,21,83,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_645a.xml?view=teamstats,Nipissing,2016-17,-0.0710000000000001,6,12,-0.085,-11,-13,-0.044,-4,-9,1,-7,6,-6,-4,-26,-5,10,,,0,0,11,15,15,23,64,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_645a.xml?view=teamstats,Ryerson,2016-17,0.0710000000000001,-6,-12,0.085,11,13,0.044,4,9,-1,7,-6,6,4,26,5,-10,,,0,0,21,31,21,11,84,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_9e79.xml?view=teamstats,Lakehead,2016-17,0.017,9,13,-0.089,-6,-2,-0.066,1,9,9,1,9,9,,,3,6,0,1st -- 01:43,10,5,15,4,17,15,51,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_9e79.xml?view=teamstats,Western,2016-17,-0.017,-9,-13,0.089,6,2,0.066,-1,-9,-9,-1,-9,-9,,,-3,-6,0,4th -- 03:05,10,5,9,11,18,15,53,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_mz82.xml?view=teamstats,Algoma,2016-17,0.036,-7,-10,-0.109,-11,-9,-0.025,1,4,-9,-9,-18,-4,,,-22,8,,,0,1,10,19,21,15,65,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_mz82.xml?view=teamstats,Carleton,2016-17,-0.036,7,10,0.109,11,9,0.025,-1,-4,9,9,18,4,,,22,-8,,,0,1,19,28,25,21,93,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_tyag.xml?view=teamstats,Laurentian,2016-17,0.265,-4,-11,-0.03,2,8,-0.425,-10,-3,6,-7,-4,-13,0,0,7,4,-13,1st -- 04:30,7,3,24,13,19,31,87,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161118_tyag.xml?view=teamstats,Toronto,2016-17,-0.265,4,11,0.03,-2,-8,0.425,10,3,-6,7,4,13,0,0,-7,-4,13,3rd -- 00:02,7,3,23,25,25,24,97,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_01ur.xml?view=teamstats,Laurentian,2016-17,0.114,-2,-5,-0.14,-16,-18,-0.084,-3,-3,-11,-9,-13,-31,0,-26,-30,17,-32,1st -- 09:04,5,2,18,12,12,19,61,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_01ur.xml?view=teamstats,Ryerson,2016-17,-0.114,2,5,0.14,16,18,0.084,3,3,11,9,13,31,0,26,30,-17,32,4th -- 00:00,5,2,23,25,27,23,98,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_28b0.xml?view=teamstats,Algoma,2016-17,-0.242,-2,1,-0.226,-17,-8,0.015,4,9,-11,-11,-21,-7,,,-13,-1,-29,1st -- 05:55,1,1,15,11,16,17,59,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_28b0.xml?view=teamstats,Ottawa,2016-17,0.242,2,-1,0.226,17,8,-0.015,-4,-9,11,11,21,7,,,13,1,29,4th -- 09:11,1,1,21,26,26,18,91,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_68pk.xml?view=teamstats,Laurier,2016-17,0.129,-2,-8,0.0550000000000001,4,1,-0.092,1,10,5,-4,0,12,,,2,-2,-9,4th -- 00:07,6,3,18,10,18,28,74,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_68pk.xml?view=teamstats,York,2016-17,-0.129,2,8,-0.0550000000000001,-4,-1,0.092,-1,-10,-5,4,0,-12,,,-2,2,9,3rd -- 04:19,6,3,19,19,14,15,67,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_blkv.xml?view=teamstats,Lakehead,2016-17,-0.278,1,9,-0.074,-6,-1,-0.068,-3,-2,6,-2,7,13,,,-2,4,-20,1st -- 04:55,8,7,19,16,9,25,69,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_blkv.xml?view=teamstats,Windsor,2016-17,0.278,-1,-9,0.074,6,1,0.068,3,2,-6,2,-7,-13,,,2,-4,20,3rd -- 04:29,8,7,20,23,21,19,83,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_knbj.xml?view=teamstats,Nipissing,2016-17,-0.167,2,7,-0.11,-8,-2,0.059,2,2,7,1,-1,21,0,0,-9,3,-11,1st -- 09:15,3,1,13,22,21,18,74,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_knbj.xml?view=teamstats,Toronto,2016-17,0.167,-2,-7,0.11,8,2,-0.059,-2,-2,-7,-1,1,-21,0,0,9,-3,11,4th -- 04:30,3,1,25,15,24,22,86,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_n2pr.xml?view=teamstats,Brock,2016-17,0.254,0,-10,0.101,6,-2,-0.1,-1,0,1,11,2,-8,,,2,-2,13,4th -- 05:50,3,5,20,20,26,20,86,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_n2pr.xml?view=teamstats,Guelph,2016-17,-0.254,0,10,-0.101,-6,2,0.1,1,0,-1,-11,-2,8,,,-2,2,-13,1st -- 08:42,3,5,13,24,17,21,75,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_vxk7.xml?view=teamstats,Queen's,2016-17,0.371,4,-1,0.112,5,-7,0.23,5,3,-2,13,-2,15,0,2,0,1,18,4th -- 00:43,1,2,25,18,18,17,78,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_vxk7.xml?view=teamstats,Waterloo,2016-17,-0.371,-4,1,-0.112,-5,7,-0.23,-5,-3,2,-13,2,-15,0,-2,0,-1,-18,1st -- 08:27,1,2,13,17,17,12,59,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_p48p.xml?view=teamstats,Guelph,2016-17,-0.0579999999999999,1,3,-0.064,-8,-8,0.047,0,-3,-16,-8,-23,30,0,-20,-10,2,-28,--,0,1,15,16,15,31,77,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_p48p.xml?view=teamstats,McMaster,2016-17,0.0579999999999999,-1,-3,0.064,8,8,-0.047,0,3,16,8,23,-30,0,20,10,-2,28,4th -- 02:40,0,1,21,18,31,22,92,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_vnbz.xml?view=teamstats,Waterloo,2016-17,-0.106,1,5,-0.016,-7,-13,-0.024,-3,-8,-6,-12,-1,-3,,,-12,7,-17,1st -- 01:45,2,1,15,17,24,22,78,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_vnbz.xml?view=teamstats,Windsor,2016-17,0.106,-1,-5,0.016,7,13,0.024,3,8,6,12,1,3,,,12,-7,17,4th -- 03:43,2,1,19,22,31,22,94,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_ygtk.xml?view=teamstats,Laurier,2016-17,0.355,3,-8,0.024,-1,-8,0.102,5,8,13,-2,7,-5,,,-15,12,2,4th -- 05:17,7,6,8,22,19,21,78,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161123_ygtk.xml?view=teamstats,Western,2016-17,-0.355,-3,8,-0.024,1,8,-0.102,-5,-8,-13,2,-7,5,,,15,-12,-2,2nd -- 09:39,7,6,15,14,21,20,78,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_28o1.xml?view=teamstats,Carleton,2016-17,0.107,3,3,0.00799999999999995,5,11,0.14,7,12,-6,6,4,0,,,16,-8,20,4th -- 03:26,1,3,19,17,20,23,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_28o1.xml?view=teamstats,Nipissing,2016-17,-0.107,-3,-3,-0.00799999999999995,-5,-11,-0.14,-7,-12,6,-6,-4,0,,,-16,8,-20,1st -- 04:54,1,3,16,13,16,14,59,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_fxoe.xml?view=teamstats,Lakehead,2016-17,0.0,-12,-16,-0.01,2,7,0.122,7,14,-2,7,3,-6,,,4,5,24,3rd -- 03:19,1,2,21,27,21,6,75,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_fxoe.xml?view=teamstats,Queen's,2016-17,0.0,12,16,0.01,-2,-7,-0.122,-7,-14,2,-7,-3,6,,,-4,-5,-24,4th -- 01:45,1,2,14,13,22,27,76,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_j0lu.xml?view=teamstats,Algoma,2016-17,0.2,0,-3,-0.239,-23,-15,-0.085,-4,-3,-8,-6,-17,-9,,,-16,6,-47,1st -- 07:34,1,1,14,15,10,22,61,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_j0lu.xml?view=teamstats,Ryerson,2016-17,-0.2,0,3,0.239,23,15,0.085,4,3,8,6,17,9,,,16,-6,47,4th -- 04:31,1,1,25,25,33,28,111,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_qkc2.xml?view=teamstats,Laurentian,2016-17,-0.184,-6,-5,-0.102,-5,3,0.023,1,3,-1,-7,-9,4,,,-4,1,-15,2nd -- 08:09,3,8,12,13,12,22,59,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161125_qkc2.xml?view=teamstats,Ottawa,2016-17,0.184,6,5,0.102,5,-3,-0.023,-1,-3,1,7,9,-4,,,4,-1,15,3rd -- 00:23,3,8,12,16,31,15,74,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_1d0d.xml?view=teamstats,Carleton,2016-17,0.224,4,1,0.1,5,-2,0.129,3,1,7,0,12,17,,,-1,2,10,4th -- 08:02,6,4,14,28,31,15,88,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_1d0d.xml?view=teamstats,Laurentian,2016-17,-0.224,-4,-1,-0.1,-5,2,-0.129,-3,-1,-7,0,-12,-17,,,1,-2,-10,2nd -- 04:57,6,4,23,17,15,16,71,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_1qbm.xml?view=teamstats,Laurier,2016-17,0.123,5,5,-0.067,-4,2,0.113,4,4,1,-1,8,5,,,-6,0,-7,3rd -- 02:35,12,4,14,14,25,14,67,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_1qbm.xml?view=teamstats,Windsor,2016-17,-0.123,-5,-5,0.067,4,-2,-0.113,-4,-4,-1,1,-8,-5,,,6,0,7,2nd -- 03:10,12,4,20,13,15,18,66,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_mvhv.xml?view=teamstats,Nipissing,2016-17,0.219,-3,-13,0.055,-6,-20,0.08,-1,-6,-5,3,0,13,,,-14,9,-19,1st -- 08:14,2,2,18,17,11,17,63,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_mvhv.xml?view=teamstats,Ottawa,2016-17,-0.219,3,13,-0.055,6,20,-0.08,1,6,5,-3,0,-13,,,14,-9,19,4th -- 06:36,2,2,23,24,18,14,79,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_n1dk.xml?view=teamstats,Brock,2016-17,0.309,0,-11,0.002,-1,-3,0.257,5,-1,0,10,-2,-14,,,-6,5,-3,1st -- 03:37,10,9,19,19,10,28,76,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_n1dk.xml?view=teamstats,McMaster,2016-17,-0.309,0,11,-0.002,1,3,-0.257,-5,1,0,-10,2,14,,,6,-5,3,4th -- 09:39,10,9,15,22,19,17,73,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_v3gg.xml?view=teamstats,Waterloo,2016-17,-0.077,0,2,0.005,-1,-3,0.042,3,6,4,-2,13,6,,,-22,11,0,1st -- 04:12,4,7,22,15,20,25,82,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_v3gg.xml?view=teamstats,Western,2016-17,0.077,0,-2,-0.005,1,3,-0.042,-3,-6,-4,2,-13,-6,,,22,-11,0,3rd -- 04:48,4,7,15,24,26,16,81,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_w1js.xml?view=teamstats,Algoma,2016-17,-0.0449999999999999,2,4,-0.077,-8,-7,-0.075,1,7,-2,-4,-8,-13,,,-5,1,-9,1st -- 08:14,11,7,28,12,13,17,70,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_w1js.xml?view=teamstats,Toronto,2016-17,0.0449999999999999,-2,-4,0.077,8,7,0.075,-1,-7,2,4,8,13,,,5,-1,9,4th -- 04:17,11,7,29,11,21,22,83,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_z2kz.xml?view=teamstats,Lakehead,2016-17,0.031,1,1,-0.02,1,5,-0.103,1,11,0,3,-7,11,,,-4,-4,4,4th -- 07:39,9,5,15,27,21,16,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_z2kz.xml?view=teamstats,York,2016-17,-0.031,-1,-1,0.02,-1,-5,0.103,-1,-11,0,-3,7,-11,,,4,4,-4,1st -- 05:38,9,5,16,21,19,19,75,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161130_0e4i.xml?view=teamstats,Toronto,2016-17,-0.047,4,8,0.003,-1,-3,-0.068,-4,-5,1,-2,4,-12,0,0,-6,3,2,1st -- 02:42,10,5,29,12,22,21,84,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161130_0e4i.xml?view=teamstats,Windsor,2016-17,0.047,-4,-8,-0.003,1,3,0.068,4,5,-1,2,-4,12,0,0,6,-3,-2,4th -- 08:44,10,5,23,14,21,28,86,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161130_dmu7.xml?view=teamstats,Ryerson,2016-17,0.164,-3,-6,0.082,7,3,0.315,18,20,9,18,7,-10,-2,-14,5,-1,,,0,0,27,33,17,28,105,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161130_dmu7.xml?view=teamstats,Western,2016-17,-0.164,3,6,-0.082,-7,-3,-0.315,-18,-20,-9,-18,-7,10,2,14,-5,1,,,0,0,15,21,16,24,76,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_imc6.xml?view=teamstats,Nipissing,2016-17,0.147,9,13,-0.003,-1,-2,-0.128,-2,2,1,-2,7,2,,,3,1,-6,4th -- 00:05,9,7,17,18,25,23,83,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_imc6.xml?view=teamstats,Waterloo,2016-17,-0.147,-9,-13,0.003,1,2,0.128,2,-2,-1,2,-7,-2,,,-3,-1,6,2nd -- 04:54,9,7,22,18,23,15,78,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_oaro.xml?view=teamstats,McMaster,2016-17,-0.038,-1,-1,-0.158,-11,-3,0.034,3,5,-3,-3,-6,-1,,,-13,8,-25,1st -- 09:35,1,1,11,23,8,17,59,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_oaro.xml?view=teamstats,Ottawa,2016-17,0.038,1,1,0.158,11,3,-0.034,-3,-5,3,3,6,1,,,13,-8,25,4th -- 02:30,1,1,21,22,19,17,79,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_oixo.xml?view=teamstats,Brock,2016-17,-0.0379999999999999,-1,0,-0.078,-6,-3,0.011,1,3,-2,-5,-4,3,,,-14,2,-16,1st -- 09:20,3,2,12,18,19,19,68,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_oixo.xml?view=teamstats,Carleton,2016-17,0.0379999999999999,1,0,0.078,6,3,-0.011,-1,-3,2,5,4,-3,,,14,-2,16,4th -- 05:09,3,2,19,16,24,21,80,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_pagn.xml?view=teamstats,Algoma,2016-17,-0.12,5,10,-0.128,-3,13,-0.013,4,16,-3,5,-17,5,,,17,-13,-5,3rd -- 06:30,9,4,14,16,16,30,76,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_pagn.xml?view=teamstats,York,2016-17,0.12,-5,-10,0.128,3,-13,0.013,-4,-16,3,-5,17,-5,,,-17,13,5,4th -- 06:28,9,4,18,13,24,18,73,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_y90q.xml?view=teamstats,Laurentian,2016-17,-0.218,-7,-5,-0.00700000000000001,1,4,-0.084,-1,3,7,-2,-5,-21,,,2,-4,11,2nd -- 05:50,1,6,25,19,14,17,75,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161202_y90q.xml?view=teamstats,Laurier,2016-17,0.218,7,5,0.00700000000000001,-1,-4,0.084,1,-3,-7,2,5,21,,,-2,4,-11,4th -- 00:34,1,6,18,20,17,26,81,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_4kbh.xml?view=teamstats,Algoma,2016-17,-0.017,-1,-1,-0.138,-3,14,-0.151,-1,6,0,-8,-10,16,0,2,11,-6,-26,--,0,0,18,8,22,29,77,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_4kbh.xml?view=teamstats,Queen's,2016-17,0.017,1,1,0.138,3,-14,0.151,1,-6,0,8,10,-16,0,-2,-11,6,26,3rd -- 07:41,0,0,27,22,15,21,85,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_apf5.xml?view=teamstats,Laurentian,2016-17,-0.057,3,7,0.057,1,-8,0.191,4,3,-11,10,-1,-21,,,2,-3,9,4th -- 00:15,6,5,21,14,12,23,70,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_apf5.xml?view=teamstats,Waterloo,2016-17,0.057,-3,-7,-0.057,-1,8,-0.191,-4,-3,11,-10,1,21,,,-2,3,-9,2nd -- 06:18,6,5,16,18,5,22,61,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_hjh9.xml?view=teamstats,Laurier,2016-17,0.0249999999999999,3,4,-0.063,-1,10,-0.089,-2,1,2,-2,8,-4,,,-4,-4,-5,1st -- 07:28,8,4,14,19,20,12,65,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_hjh9.xml?view=teamstats,Nipissing,2016-17,-0.0249999999999999,-3,-4,0.063,1,-10,0.089,2,-1,-2,2,-8,4,,,4,4,5,2nd -- 05:59,8,4,16,23,15,12,66,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_mszy.xml?view=teamstats,Toronto,2016-17,-0.017,2,3,0.118,3,-10,0.3,6,-3,5,6,13,-2,0,0,-1,2,20,3rd -- 00:08,2,1,20,19,24,17,80,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_mszy.xml?view=teamstats,Western,2016-17,0.017,-2,-3,-0.118,-3,10,-0.3,-6,3,-5,-6,-13,2,0,0,1,-2,-20,1st -- 08:47,2,1,10,19,13,24,66,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_o7mn.xml?view=teamstats,Ryerson,2016-17,0.0560000000000001,1,0,0.112,9,2,0.093,1,-9,2,9,2,1,6,20,13,-8,26,3rd -- 01:20,2,1,21,21,26,16,84,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_o7mn.xml?view=teamstats,Windsor,2016-17,-0.0560000000000001,-1,0,-0.112,-9,-2,-0.093,-1,9,-2,-9,-2,-1,-6,-20,-13,8,-26,2nd -- 06:38,2,1,11,22,13,18,64,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_s1ci.xml?view=teamstats,Guelph,2016-17,0.0920000000000001,5,4,0.044,8,12,0.116,1,-5,4,2,0,12,,,18,-18,,,0,0,18,24,18,27,87,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_s1ci.xml?view=teamstats,York,2016-17,-0.0920000000000001,-5,-4,-0.044,-8,-12,-0.116,-1,5,-4,-2,0,-12,,,-18,18,,,0,0,12,12,19,22,65,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_xg11.xml?view=teamstats,Carleton,2016-17,0.0,8,10,0.00700000000000001,5,11,-0.166,-4,0,-1,3,11,13,,,8,-7,21,3rd -- 05:10,2,1,19,21,17,24,81,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_xg11.xml?view=teamstats,McMaster,2016-17,0.0,-8,-10,-0.00700000000000001,-5,-11,0.166,4,0,1,-3,-11,-13,,,-8,7,-21,1st -- 07:11,2,1,10,15,18,24,67,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_yk2u.xml?view=teamstats,Brock,2016-17,-0.033,-5,-6,-0.064,-8,-9,-0.16,-6,-10,0,-6,4,20,,,-29,12,-27,1st -- 08:36,1,2,20,7,20,16,63,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_yk2u.xml?view=teamstats,Ottawa,2016-17,0.033,5,6,0.064,8,9,0.16,6,10,0,6,-4,-20,,,29,-12,27,4th -- 00:53,1,2,25,19,23,23,90,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161229_14n5.xml?view=teamstats,Queen's,2016-17,-0.017,-5,-7,-0.001,-3,-7,0.219,8,11,-5,1,2,11,2,-18,-4,7,-2,2nd -- 03:14,6,7,20,14,15,23,86,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161229_14n5.xml?view=teamstats,Saint Mary's,2016-17,0.017,5,7,0.001,3,7,-0.219,-8,-11,5,-1,-2,-11,-2,18,4,-7,2,4th -- 06:17,6,7,15,14,25,18,89,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161229_vhum.xml?view=teamstats,Ottawa,2016-17,0.0940000000000001,-12,-16,0.075,9,8,-0.046,8,22,-3,14,2,18,0,10,1,0,7,4th -- 02:47,15,14,22,26,20,34,102,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161229_vhum.xml?view=teamstats,UPEI,2016-17,-0.0940000000000001,12,16,-0.075,-9,-8,0.046,-8,-22,3,-14,-2,-18,0,-10,-1,0,-7,1st -- 03:14,15,14,26,22,20,20,88,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_6rpf.xml?view=teamstats,Mount Royal,2016-17,0.232,-3,-10,-0.063,-1,10,0.053,1,-3,1,-4,-10,4,0,2,1,-1,-8,1st -- 02:53,3,2,25,7,11,25,68,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_6rpf.xml?view=teamstats,Queen's,2016-17,-0.232,3,10,0.063,1,-10,-0.053,-1,3,-1,4,10,-4,0,-2,-1,1,8,3rd -- 04:55,3,2,18,20,16,18,72,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_97ut.xml?view=teamstats,Ottawa,2016-17,0.046,-10,-15,0.024,10,22,0.051,8,25,-4,12,2,-3,0,6,13,-8,16,4th -- 00:50,2,2,24,19,27,13,83,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_97ut.xml?view=teamstats,StFX,2016-17,-0.046,10,15,-0.024,-10,-22,-0.051,-8,-25,4,-12,-2,3,0,-6,-13,8,-16,2nd -- 03:43,2,2,17,21,18,9,65,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_x9oz.xml?view=teamstats,Laval,2016-17,-0.202,-9,-8,-0.029,-3,-3,0.018,-2,-8,-5,-5,-12,12,0,8,-5,1,-14,1st -- 09:36,5,2,17,16,12,16,61,0,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161230_x9oz.xml?view=teamstats,Toronto,2016-17,0.202,9,8,0.029,3,3,-0.018,2,8,5,5,12,-12,0,-8,5,-1,14,4th -- 00:12,5,2,19,21,17,21,78,1,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_nv5s.xml?view=teamstats,Queen's,2016-17,-0.145,-1,4,0.095,-1,-15,-0.072,-7,-12,-5,2,6,-3,2,14,7,4,-16,1st -- 09:47,5,3,15,23,26,22,86,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_nv5s.xml?view=teamstats,UPEI,2016-17,0.145,1,-4,-0.095,1,15,0.072,7,12,5,-2,-6,3,-2,-14,-7,-4,16,3rd -- 06:44,5,3,24,30,20,22,96,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_s9m5.xml?view=teamstats,Ottawa,2016-17,-0.26,-11,-9,0.118,6,-6,0.2,8,10,10,2,0,13,2,4,1,3,15,2nd -- 06:00,0,0,23,16,23,16,78,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_s9m5.xml?view=teamstats,Saint Mary's,2016-17,0.26,11,9,-0.118,-6,6,-0.2,-8,-10,-10,-2,0,-13,-2,-4,-1,-3,-15,--,0,0,13,18,23,15,69,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_w5ho.xml?view=teamstats,Guelph,2016-17,0.068,-6,-9,0.224,11,-2,0.0,5,5,-12,-1,-9,7,,,7,-4,15,4th -- 00:00,1,0,24,21,19,21,85,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20161231_w5ho.xml?view=teamstats,UQAM,2016-17,-0.068,6,9,-0.224,-11,2,0.0,-5,-5,12,1,9,-7,,,-7,4,-15,1st -- 08:18,1,0,15,16,21,12,64,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170106_0rwt.xml?view=teamstats,Queen's,2016-17,0.633,7,4,0.021,0,-3,-0.095,-1,3,2,-1,5,7,,,-5,6,11,2nd -- 05:45,2,1,13,25,18,19,75,1,0
http://oua.ca/sports/mbkb/2016-17/boxscores/20170106_0rwt.xml?view=teamstats,Western,2016-17,-0.633,-7,-4,-0.021,0,3,0.095,1,-3,-2,1,-5,-7,,,5,-6,-11,4th -- 03:13,2,1,11,22,17,19,69,0,1
http://oua.ca/sports/mbkb/2016-17/boxscores/20170106_8h8v.xml?view=teamstats,Windsor,2016-17,-0.028,-6,-11,-0.002,1,3,0.152,9,11,-1,17,11,22,,,-2,2,,,0,1,24,21,19,19,83,1,1
