Game ID,2nd Chance Points Away,2nd Chance Points Home,3 Point % Away,3 Point % Home,3PM Away,3PA Away,3PM Home,3PA Home,Assists Away,Assists Home,Away,Bench Points Away,Bench Points Home,Fastbreak Points Away,Fastbreak Points Home,Field Goal % Away,Field Goal % Home,FGM Away,FGA Away,FGM Home,FGA Home,Free Throw % Away,Free Throw % Home,FTM Away,FTA Away,FTM Home,FTA Home,Home,Largest Lead Away,Largest Lead Home,Lead Changes,Loser,Loser 1st Qtr Pts,Loser 2nd Qtr Pts,Loser 3rd Qtr Pts,Loser 4th Qtr Pts,Loser OT Points,Loser Total Pts,Points in the Paint Away,Points in the Paint Home,Points off Turnovers Away,Points off Turnovers Home,Rebounds Away,Rebounds Home,Ties,Time of Largest Lead Away,Time of Largest Lead Home,Turnovers Away,Turnovers Home,Winner,Winner 1st Qtr Pts,Winner 2nd Qtr Pts,Winner 3rd Qtr Pts,Winner 4th Qtr Pts,Winner OT Points,Winner Total Pts,Season,Date
http://oua.ca/sports/mbkb/2016-17/boxscores/20170107_h2yl.xml?view=teamstats,14,11,0.294,0.304,5,17,7,23,13,19,Brock,36,26,,,0.366,0.397,26,71,25,63,0.6,0.632,9,15,12,19,Nipissing,3,16,11,Brock,4,21,24,17,,66,,,13,10,29,36,13,3rd -- 02:52,2nd -- 08:51,16,21,Nipissing,19,8,21,21,,69,2016-17,20170107
http://oua.ca/sports/mbkb/2016-17/boxscores/20170106_s82a.xml?view=teamstats,4,19,0.316,0.467,6,19,7,15,10,11,Guelph,29,8,0,0,0.453,0.483,29,64,28,58,0.333,0.609,2,6,14,23,Toronto,10,19,2,Guelph,8,27,9,22,,66,26,18,13,7,22,45,3,2nd -- 02:05,4th -- 02:45,11,16,Toronto,11,17,25,24,,77,2016-17,20170106
http://oua.ca/sports/mbkb/2016-17/boxscores/20161023_xlqa.xml?view=teamstats,6,11,0.25,0.368,4,16,7,19,16,15,UBC Okanagan,34,16,0,0,0.417,0.467,25,60,28,60,0.75,0.842,12,16,16,19,Laurentian,5,15,7,UBC Okanagan,18,13,19,16,,66,34,26,12,26,29,28,6,1st -- 00:35,4th -- 02:16,14,13,Laurentian,15,23,20,21,,79,2016-17,20161023
http://oua.ca/sports/mbkb/2016-17/boxscores/20170120_ygrg.xml?view=teamstats,16,18,0.412,0.172,7,17,5,29,12,10,Nipissing,22,16,,,0.391,0.299,25,64,23,77,0.667,0.75,12,18,15,20,Laurentian,4,14,4,Laurentian,12,18,20,16,,66,,,14,20,53,46,6,1st -- 08:54,3rd -- 02:10,18,12,Nipissing,10,14,18,27,,69,2016-17,20170120
http://oua.ca/sports/mbkb/2016-17/boxscores/20161126_1qbm.xml?view=teamstats,9,10,0.208,0.321,5,24,9,28,14,13,Windsor,12,17,,,0.386,0.319,27,70,23,72,0.583,0.706,7,12,12,17,Laurier,14,7,12,Windsor,20,13,15,18,,66,,,13,7,39,47,4,2nd -- 03:10,3rd -- 02:35,14,14,Laurier,14,14,25,14,,67,2016-17,20161126
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_mszy.xml?view=teamstats,9,14,0.2,0.5,5,25,11,22,13,19,Western,23,21,0,0,0.382,0.5,26,68,29,58,0.75,0.733,9,12,11,15,Toronto,1,21,2,Western,10,19,13,24,,66,0,0,16,15,29,42,1,1st -- 08:47,3rd -- 00:08,15,17,Toronto,20,19,24,17,,80,2016-17,20161203
http://oua.ca/sports/mbkb/2016-17/boxscores/20161030_2klj.xml?view=teamstats,17,11,0.35,0.4,7,20,10,25,12,6,Concordia,35,19,,,0.426,0.319,29,68,23,72,0.909,0.667,10,11,10,15,Waterloo,19,1,4,Waterloo,14,19,13,20,,66,,,12,8,49,38,0,4th -- 06:22,2nd -- 03:41,16,10,Concordia,18,19,20,18,,75,2016-17,20161030
http://oua.ca/sports/mbkb/2017-18/boxscores/20170825_m1sr.xml?view=teamstats,4,19,0.435,0.333,10,23,7,21,13,14,Northeastern,31,12,,,0.436,0.338,24,55,23,68,0.8,0.85,8,10,17,20,Carleton,5,10,11,Northeastern,15,16,17,18,,66,,,9,13,25,40,5,2nd -- 09:01,4th -- 06:25,16,14,Carleton,13,20,15,22,,70,2017-18,20170825
http://oua.ca/sports/mbkb/2017-18/boxscores/20180120_hssj.xml?view=teamstats,4,14,0.263,0.318,5,19,7,22,14,20,Nipissing,23,50,,,0.412,0.554,21,51,36,65,0.704,0.714,19,27,15,21,Carleton,,,0,Nipissing,7,22,18,19,,66,,,15,30,16,31,0,,,23,18,Carleton,22,24,26,22,,94,2017-18,20180120
http://oua.ca/sports/mbkb/2017-18/boxscores/20171104_0te4.xml?view=teamstats,11,7,0.257,0.452,9,35,14,31,13,19,McMaster,17,35,,,0.299,0.377,23,77,26,69,0.647,0.647,11,17,11,17,York,1,16,2,McMaster,25,11,24,6,,66,,,14,15,45,40,0,1st -- 09:21,2nd -- 01:30,13,13,York,30,20,16,11,,77,2017-18,20171104
http://oua.ca/sports/mbkb/2017-18/boxscores/20180113_79ty.xml?view=teamstats,8,9,0.263,0.409,5,19,9,22,6,16,Ottawa,9,16,0,0,0.418,0.47,28,67,31,66,0.556,0.813,5,9,13,16,Queen's,17,18,10,Ottawa,26,14,9,17,,66,0,6,9,10,38,36,0,1st -- 02:36,4th -- 00:01,14,10,Queen's,14,21,21,28,,84,2017-18,20180113
http://oua.ca/sports/mbkb/2017-18/boxscores/20170929_qq5n.xml?view=teamstats,20,19,0.304,0.074,7,23,2,27,18,8,Queen's,27,24,3,0,0.403,0.333,31,77,27,81,0.632,0.714,12,19,10,14,Bishop's,17,8,3,Bishop's,14,19,22,11,,66,42,30,11,13,49,53,0,4th -- 00:57,1st -- 07:45,12,17,Queen's,21,25,20,15,,81,2017-18,20170929
http://oua.ca/sports/mbkb/2017-18/boxscores/20171005_qlho.xml?view=teamstats,4,8,0.2,0.273,4,20,9,33,7,20,Saskatchewan,66,89,,,0.407,0.429,24,59,33,77,0.56,0.933,14,25,14,15,Toronto,,,0,Saskatchewan,12,17,20,17,,66,,,10,22,40,42,0,,,13,10,Toronto,24,24,20,21,,89,2017-18,20171005
http://oua.ca/sports/mbkb/2017-18/boxscores/20171118_svj6.xml?view=teamstats,7,11,0.162,0.333,6,37,6,18,6,9,York,27,3,,,0.309,0.41,25,81,25,61,0.625,0.75,10,16,21,28,Waterloo,2,17,7,York,14,11,27,14,,66,,,18,7,40,47,5,1st -- 08:44,3rd -- 07:35,11,19,Waterloo,15,26,15,21,,77,2017-18,20171118
http://oua.ca/sports/mbkb/2018-19/boxscores/20180930_xdor.xml?view=teamstats,24,2,0.533,0.2,16,30,5,25,27,10,Carleton,76,17,0,0,0.542,0.37,39,72,20,54,0.846,0.808,33,39,21,26,Acadia,62,0,0,Acadia,9,12,20,25,,66,2,0,29,8,39,25,0,4th -- 02:52, -- ,7,21,Carleton,30,37,25,35,,127,2018-19,20180930
http://oua.ca/sports/mbkb/2018-19/boxscores/20190208_5i7i.xml?view=teamstats,13,20,0.321,0.588,9,28,20,34,10,30,Toronto,24,53,0,0,0.368,0.611,25,68,44,72,0.778,0.857,7,9,6,7,Laurentian,0,48,0,Toronto,14,25,8,19,,66,26,40,9,23,35,34,0, -- ,4th -- 00:52,19,9,Laurentian,31,28,24,31,,114,2018-19,20190208
http://oua.ca/sports/mbkb/2018-19/boxscores/20181012_a6rq.xml?view=teamstats,11,9,0.269,0.345,7,26,10,29,9,19,UNB,28,39,0,0,0.296,0.475,21,71,29,61,0.739,0.636,17,23,14,22,Queen's,0,19,0,UNB,12,15,21,18,,66,0,4,21,16,31,44,0, -- ,3rd -- 01:46,17,22,Queen's,19,22,20,21,,82,2018-19,20181012
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_zwtp.xml?view=teamstats,8,6,0.316,0.231,6,19,6,26,9,14,Saskatchewan,23,26,0,0,0.347,0.475,17,49,29,61,0.743,0.765,26,35,13,17,Ryerson,,,0,Saskatchewan,17,14,18,17,,66,18,38,17,20,32,36,2,,,17,20,Ryerson,27,10,28,12,,77,2018-19,20180928
http://oua.ca/sports/mbkb/2014-15/boxscores/20150220_7tzy.xml?view=teamstats,9,11,0.409,0.269,9,22,7,26,17,13,Queen's,30,49,,,0.455,0.456,25,55,31,68,0.421,0.862,8,19,25,29,Ryerson,3,34,4,Queen's,18,14,14,21,,67,,,17,23,27,47,4,1st -- 08:33,4th -- 04:33,17,13,Ryerson,16,27,25,26,,94,2014-15,20150220
http://oua.ca/sports/mbkb/2014-15/boxscores/20141016_mxzn.xml?view=teamstats,9,16,0.421,0.222,8,19,4,18,15,15,Western,14,21,6,6,0.433,0.391,26,60,25,64,0.792,0.813,19,24,13,16,Trinity Western,16,5,1,Trinity Western,16,17,19,15,,67,30,38,20,16,34,36,3,4th -- 07:18,1st -- 05:38,13,19,Western,23,18,22,16,,79,2014-15,20141016
http://oua.ca/sports/mbkb/2015-16/boxscores/20160219_97tr.xml?view=teamstats,10,10,0.25,0.259,5,20,7,27,9,11,York,22,13,,,0.333,0.315,21,63,23,73,0.75,0.737,21,28,14,19,Algoma,9,8,15,Algoma,19,20,16,12,,67,,,8,13,44,38,10,1st -- 02:35,2nd -- 00:22,13,12,York,18,13,22,15,,68,2015-16,20160219
http://oua.ca/sports/mbkb/2015-16/boxscores/20160113_j0jy.xml?view=teamstats,16,12,0.313,0.333,5,16,6,18,10,12,Brock,25,15,,,0.479,0.359,35,73,23,64,0.696,0.469,16,23,15,32,Laurier,,,0,Laurier,19,13,18,17,,67,,,20,18,51,39,1,,,17,17,Brock,23,20,25,23,,91,2015-16,20160113
http://oua.ca/sports/mbkb/2015-16/boxscores/20151003_m3xi.xml?view=teamstats,4,2,0.381,0.292,8,21,7,24,11,9,Carleton,9,6,0,0,0.429,0.422,27,63,27,64,0.6,0.75,9,15,6,8,UFV,8,8,11,UFV,19,11,16,21,,67,34,24,12,16,36,21,8,3rd -- 01:55,2nd -- 09:31,13,9,Carleton,14,15,21,21,,71,2015-16,20151003
http://oua.ca/sports/mbkb/2015-16/boxscores/20151107_qwbh.xml?view=teamstats,8,10,0.438,0.433,7,16,13,30,14,27,Nipissing,35,29,,,0.406,0.574,26,64,39,68,0.5,0.6,8,16,9,15,Carleton,,,0,Nipissing,6,21,23,17,,67,,,6,10,25,47,1,,,9,12,Carleton,27,31,22,22,,102,2015-16,20151107
http://oua.ca/sports/mbkb/2015-16/boxscores/20160226_sw69.xml?view=teamstats,8,2,0.353,0.387,12,34,12,31,22,16,Carleton,15,16,,,0.443,0.348,31,70,24,69,0.929,0.778,13,14,7,9,Laurentian,21,2,11,Laurentian,23,16,13,15,,67,,,18,14,49,24,4,4th -- 06:04,1st -- 09:52,15,11,Carleton,23,23,25,16,,87,2015-16,20160226
http://oua.ca/sports/mbkb/2015-16/boxscores/20160129_6a9q.xml?view=teamstats,3,15,0.292,0.238,7,24,5,21,11,11,McMaster,9,10,,,0.394,0.397,26,66,25,63,0.5,0.692,8,16,18,26,Lakehead,14,6,6,McMaster,17,25,16,9,,67,,,15,12,34,44,2,3rd -- 06:03,1st -- 08:34,13,16,Lakehead,15,16,17,25,,73,2015-16,20160129
http://oua.ca/sports/mbkb/2015-16/boxscores/20151016_lp3j.xml?view=teamstats,11,15,0.583,0.593,7,12,16,27,14,25,UQAM,29,40,0,0,0.429,0.595,27,63,44,74,0.857,0.684,6,7,13,19,Ottawa,3,50,2,UQAM,23,9,24,11,,67,2,0,16,26,34,37,4,1st -- 07:30,4th -- 01:41,23,14,Ottawa,28,20,38,31,,117,2015-16,20151016
http://oua.ca/sports/mbkb/2015-16/boxscores/20151016_t4rl.xml?view=teamstats,19,13,0.4,0.324,8,20,12,37,7,13,Cape Breton,31,29,0,0,0.412,0.348,28,68,24,69,0.6,0.467,18,30,7,15,Queen's,15,16,7,Queen's,28,16,14,9,,67,0,0,17,7,54,40,1,4th -- 01:16,2nd -- 08:09,9,15,Cape Breton,16,16,25,25,,82,2015-16,20151016
http://oua.ca/sports/mbkb/2015-16/boxscores/20151118_g78j.xml?view=teamstats,0,8,0.313,0.214,10,32,6,28,9,15,Ryerson,20,14,0,0,0.323,0.329,21,65,27,82,0.789,0.7,15,19,21,30,Windsor,4,15,9,Ryerson,12,9,20,26,,67,20,30,11,23,45,51,4,1st -- 09:16,4th -- 09:43,23,12,Windsor,13,12,26,30,,81,2015-16,20151118
http://oua.ca/sports/mbkb/2015-16/boxscores/20151031_7pt5.xml?view=teamstats,12,11,0.37,0.609,10,27,14,23,17,8,McGill,38,25,,,0.541,0.462,33,61,24,52,0.667,0.625,14,21,5,8,York,34,6,1,York,13,18,18,18,,67,,,13,13,30,24,1,4th -- 07:52,1st -- 08:34,8,12,McGill,26,26,23,15,,90,2015-16,20151031
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_6gpo.xml?view=teamstats,4,9,0.421,0.407,8,19,11,27,10,12,Western,23,30,,,0.419,0.367,26,62,22,60,0.864,0.667,19,22,12,18,Algoma,,,0,Algoma,17,8,19,23,,67,,,22,19,35,35,1,,,20,21,Western,19,24,18,18,,79,2016-17,20170203
http://oua.ca/sports/mbkb/2016-17/boxscores/20161203_xg11.xml?view=teamstats,8,7,0.458,0.292,11,24,7,24,13,16,McMaster,10,23,,,0.407,0.414,24,59,29,70,0.8,0.8,8,10,16,20,Carleton,4,25,2,McMaster,10,15,18,24,,67,,,15,23,32,43,1,1st -- 07:11,3rd -- 05:10,21,14,Carleton,19,21,17,24,,81,2016-17,20161203
http://oua.ca/sports/mbkb/2016-17/boxscores/20170203_vi0u.xml?view=teamstats,19,19,0.214,0.304,6,28,7,23,9,14,Lakehead,14,9,,,0.348,0.391,24,69,25,64,0.765,1,13,17,16,16,Laurentian,6,20,1,Lakehead,15,11,19,22,,67,,,12,17,47,40,2,1st -- 05:54,3rd -- 08:58,16,13,Laurentian,14,31,19,9,,73,2016-17,20170203
http://oua.ca/sports/mbkb/2016-17/boxscores/20161119_68pk.xml?view=teamstats,13,8,0.276,0.368,8,29,7,19,9,13,Laurier,44,32,,,0.403,0.348,27,67,23,66,0.667,0.538,12,18,14,26,York,7,16,6,York,19,19,14,15,,67,,,17,15,40,40,3,4th -- 00:07,3rd -- 04:19,14,16,Laurier,18,10,18,28,,74,2016-17,20161119
http://oua.ca/sports/mbkb/2016-17/boxscores/20161021_g9fy.xml?view=teamstats,10,9,0.176,0.292,6,34,7,24,9,19,Nipissing,24,20,,,0.357,0.5,25,70,35,70,0.917,0.636,11,12,7,11,Alberta,5,19,3,Nipissing,15,20,19,13,,67,,,15,14,42,37,0,1st -- 07:28,4th -- 00:49,15,12,Alberta,16,25,23,20,,84,2016-17,20161021
http://oua.ca/sports/mbkb/2016-17/boxscores/20161029_p46k.xml?view=teamstats,8,12,0.5,0.4,11,22,8,20,16,11,McGill,8,4,,,0.417,0.317,25,60,20,63,0.647,0.76,11,17,19,25,Toronto,20,1,2,Toronto,17,14,12,24,,67,,,14,18,46,36,0,3rd -- 05:32,1st -- 09:22,21,13,McGill,27,20,14,11,,72,2016-17,20161029
http://oua.ca/sports/mbkb/2017-18/boxscores/20180119_l89p.xml?view=teamstats,8,4,0.333,0.273,7,21,6,22,10,19,Laurentian,21,20,,,0.375,0.443,24,64,27,61,0.75,0.688,12,16,11,16,Carleton,,,0,Laurentian,9,11,19,28,,67,,,11,21,34,28,0,,,16,11,Carleton,21,17,20,13,,71,2017-18,20180119
http://oua.ca/sports/mbkb/2017-18/boxscores/20180106_gk8t.xml?view=teamstats,6,11,0.176,0.393,3,17,11,28,6,12,Guelph,20,30,,,0.304,0.444,21,69,32,72,0.688,0.75,22,32,12,16,Lakehead,1,22,4,Guelph,12,15,20,20,,67,,,11,19,33,42,1,1st -- 08:25,4th -- 09:20,10,11,Lakehead,20,17,26,24,,87,2017-18,20180106
http://oua.ca/sports/mbkb/2017-18/boxscores/20180113_svp8.xml?view=teamstats,7,1,0.308,0.323,8,26,10,31,7,9,Lakehead,23,22,,,0.387,0.364,24,62,28,77,0.688,0.611,11,16,11,18,Western,13,10,5,Lakehead,15,12,25,15,,67,,,6,27,44,39,7,4th -- 07:44,4th -- 00:56,21,7,Western,17,13,17,30,,77,2017-18,20180113
http://oua.ca/sports/mbkb/2017-18/boxscores/20171117_90ga.xml?view=teamstats,20,17,0.158,0.25,3,19,8,32,13,9,Laurentian,16,32,0,0,0.444,0.333,32,72,22,66,0.815,0.714,22,27,15,21,McMaster,22,0,0,McMaster,7,21,19,20,,67,6,0,9,20,47,48,0,4th -- 00:19, -- ,13,15,Laurentian,19,19,21,30,,89,2017-18,20171117
http://oua.ca/sports/mbkb/2017-18/boxscores/20171021_5hhe.xml?view=teamstats,7,4,0.381,0.31,8,21,9,29,10,16,Toronto,11,19,0,0,0.412,0.42,21,51,29,69,0.773,0.75,17,22,3,4,UQAM,15,8,5,Toronto,20,16,12,19,,67,0,2,4,15,34,30,3,2nd -- 08:38,4th -- 04:12,19,9,UQAM,13,24,12,21,,70,2017-18,20171021
http://oua.ca/sports/mbkb/2018-19/boxscores/20180928_85xn.xml?view=teamstats,7,16,0.3,0.194,9,30,6,31,11,10,Winnipeg,30,18,,,0.371,0.413,26,70,31,75,0.545,0.706,6,11,12,17,Lakehead,2,16,6,Winnipeg,18,19,16,14,,67,,,12,22,35,39,5,3rd -- 09:34,4th -- 00:36,21,19,Lakehead,24,12,24,20,,80,2018-19,20180928
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_akbv.xml?view=teamstats,8,8,0.231,0.16,6,26,4,25,8,8,Bishop's,38,25,,,0.397,0.353,27,68,24,68,0.778,0.714,21,27,15,21,Laurier,19,3,2,Laurier,16,15,20,16,,67,,,10,6,37,36,3,3rd -- 06:55,1st -- 08:47,11,12,Bishop's,22,20,22,17,,81,2018-19,20181013
http://oua.ca/sports/mbkb/2018-19/boxscores/20190104_i14r.xml?view=teamstats,6,8,0.273,0.207,6,22,6,29,17,15,McMaster,19,2,,,0.477,0.338,31,65,25,74,0.688,0.647,11,16,11,17,Laurier,13,2,5,Laurier,13,17,16,21,,67,,,16,15,37,40,4,4th -- 02:18,1st -- 08:12,18,13,McMaster,19,16,22,22,,79,2018-19,20190104
http://oua.ca/sports/mbkb/2018-19/boxscores/20181027_trx4.xml?view=teamstats,7,17,0.242,0.462,8,33,12,26,9,16,Windsor,8,33,11,14,0.319,0.465,22,69,33,71,0.682,0.895,15,22,17,19,McMaster,4,28,4,Windsor,13,14,23,17,,67,20,32,6,13,41,47,4,1st -- 01:47,3rd -- 06:23,16,10,McMaster,13,36,19,27,,95,2018-19,20181027
http://oua.ca/sports/mbkb/2018-19/boxscores/20190209_7048.xml?view=teamstats,8,5,0.31,0.273,9,29,6,22,5,9,Ottawa,7,10,,,0.357,0.441,25,70,26,59,0.571,0.714,8,14,20,28,York,1,13,2,Ottawa,12,16,18,21,,67,,,21,19,36,40,2,3rd -- 07:23,3rd -- 02:17,17,16,York,17,18,23,20,,78,2018-19,20190209
http://oua.ca/sports/mbkb/2018-19/boxscores/20190112_yi0a.xml?view=teamstats,5,11,0.364,0.25,8,22,8,32,13,16,Toronto,14,6,0,0,0.403,0.353,25,62,24,68,0.929,0.579,13,14,11,19,Queen's,14,0,0,Queen's,15,13,18,21,,67,0,0,9,9,37,40,1,4th -- 08:34, -- ,15,12,Toronto,20,21,13,17,,71,2018-19,20190112
http://oua.ca/sports/mbkb/2018-19/boxscores/20181013_2tys.xml?view=teamstats,15,5,0.357,0.258,10,28,8,31,14,11,UBC,33,23,,,0.434,0.343,33,76,23,67,0.682,0.867,15,22,13,15,Waterloo,28,6,8,Waterloo,22,14,7,24,,67,,,9,12,44,36,8,4th -- 01:48,1st -- 07:56,10,17,UBC,17,19,24,31,,91,2018-19,20181013
http://oua.ca/sports/mbkb/2014-15/boxscores/20141114_m5wm.xml?view=teamstats,4,20,0.235,0.227,4,17,5,22,11,10,Algoma,26,26,,,0.356,0.486,21,59,34,70,0.71,0.774,22,31,24,31,Brock,,,0,Algoma,15,19,19,15,,68,,,13,21,23,45,4,,,25,20,Brock,22,22,25,28,,97,2014-15,20141114
http://oua.ca/sports/mbkb/2014-15/boxscores/20141108_rqrl.xml?view=teamstats,13,20,0.143,0.379,2,14,11,29,6,23,Brock,30,33,8,4,0.36,0.554,27,75,41,74,0.857,0.588,12,14,10,17,Ottawa,,,0,Brock,12,21,19,16,,68,28,38,10,18,40,45,0,,,8,10,Ottawa,25,24,25,29,,103,2014-15,20141108
http://oua.ca/sports/mbkb/2014-15/boxscores/20141128_9g6h.xml?view=teamstats,8,17,0.217,0.261,5,23,6,23,7,11,Brock,19,36,0,0,0.377,0.471,26,69,33,70,0.846,0.655,11,13,19,29,Windsor,5,29,5,Brock,18,11,16,23,,68,4,18,20,20,27,46,2,1st -- 07:26,3rd -- 01:55,19,18,Windsor,23,21,26,21,,91,2014-15,20141128
http://oua.ca/sports/mbkb/2014-15/boxscores/20150131_2g6j.xml?view=teamstats,8,15,0.267,0.294,4,15,5,17,9,8,Brock,25,17,,,0.389,0.338,21,54,25,74,0.688,0.931,22,32,27,29,Guelph,,,0,Brock,9,18,21,20,,68,,,13,16,35,40,0,,,20,12,Guelph,21,17,17,27,,82,2014-15,20150131
http://oua.ca/sports/mbkb/2014-15/boxscores/20150117_yg1v.xml?view=teamstats,5,16,0.222,0.579,6,27,11,19,11,16,Guelph,39,23,2,4,0.343,0.6,23,67,30,50,0.8,0.838,16,20,31,37,Ottawa,,,0,Guelph,13,17,20,18,,68,18,24,15,21,26,42,0,,,12,12,Ottawa,27,25,27,23,,102,2014-15,20150117
http://oua.ca/sports/mbkb/2014-15/boxscores/20141114_65vd.xml?view=teamstats,6,0,0.391,0.4,9,23,6,15,12,13,Laurier,21,16,,,0.378,0.434,28,74,23,53,0.667,0.696,12,18,16,23,York,22,4,3,York,18,8,23,19,,68,,,10,6,33,29,2,3rd -- 03:20,1st -- 07:56,10,16,Laurier,21,20,22,14,,77,2014-15,20141114
http://oua.ca/sports/mbkb/2014-15/boxscores/20150107_bfxg.xml?view=teamstats,18,5,0.391,0.286,9,23,8,28,14,10,Ryerson,25,29,0,0,0.466,0.349,34,73,22,63,0.682,0.64,15,22,16,25,Toronto,,,0,Toronto,13,19,15,21,,68,0,0,31,6,42,34,0,,,12,16,Ryerson,23,20,27,22,,92,2014-15,20150107
http://oua.ca/sports/mbkb/2014-15/boxscores/20150211_rafl.xml?view=teamstats,11,24,0.316,0.387,6,19,12,31,17,20,Toronto,20,33,,,0.354,0.522,23,65,36,69,0.842,0.769,16,19,20,26,Ryerson,,,0,Toronto,15,19,18,16,,68,,,22,23,28,51,0,,,17,16,Ryerson,24,28,25,27,,104,2014-15,20150211
http://oua.ca/sports/mbkb/2014-15/boxscores/20141115_fnhg.xml?view=teamstats,11,7,0.292,0.267,7,24,4,15,16,12,Western,14,11,0,0,0.383,0.429,23,60,27,63,0.647,0.667,22,34,10,15,Toronto,7,9,10,Toronto,15,17,13,23,,68,0,0,16,11,35,44,7,4th -- 00:17,2nd -- 05:49,15,22,Western,14,14,20,27,,75,2014-15,20141115
http://oua.ca/sports/mbkb/2014-15/boxscores/20141018_1jun.xml?view=teamstats,11,4,0.444,0.15,8,18,3,20,22,13,Thompson Rivers,11,19,8,10,0.58,0.419,29,50,26,62,0.875,0.684,14,16,13,19,Western,20,1,1,Western,18,14,18,18,,68,26,40,12,22,39,19,0,3rd -- 05:10,2nd -- 09:48,20,11,Thompson Rivers,19,28,11,22,,80,2014-15,20141018
http://oua.ca/sports/mbkb/2015-16/boxscores/20151010_bhjw.xml?view=teamstats,4,9,0.316,0.346,6,19,9,26,7,9,Algoma,30,25,,,0.394,0.431,26,66,25,58,0.714,0.636,10,14,14,22,Lakehead,8,12,5,Algoma,16,19,17,16,,68,,,18,23,28,35,7,1st -- 07:57,4th -- 04:47,14,13,Lakehead,18,20,17,18,,73,2015-16,20151010
http://oua.ca/sports/mbkb/2015-16/boxscores/20160205_yfn8.xml?view=teamstats,3,12,0.391,0.433,9,23,13,30,5,16,Waterloo,20,30,,,0.426,0.478,26,61,33,69,0.583,0.739,7,12,17,23,Algoma,4,34,6,Waterloo,18,18,12,20,,68,,,14,17,27,34,5,2nd -- 05:26,4th -- 08:08,16,14,Algoma,20,18,36,22,,96,2015-16,20160205
http://oua.ca/sports/mbkb/2015-16/boxscores/20160206_le4y.xml?view=teamstats,14,7,0.4,0.333,6,15,8,24,8,7,Waterloo,17,19,,,0.419,0.397,26,62,27,68,0.526,0.613,10,19,19,31,Algoma,6,16,10,Waterloo,17,19,18,14,,68,,,5,15,44,28,4,2nd -- 07:49,4th -- 01:37,22,6,Algoma,18,21,19,23,,81,2015-16,20160206
http://oua.ca/sports/mbkb/2015-16/boxscores/20151002_4b0z.xml?view=teamstats,12,15,0.294,0.214,5,17,3,14,7,15,Guelph,25,27,0,4,0.354,0.516,23,65,32,62,0.773,0.571,17,22,12,21,UBC,2,16,3,Guelph,16,16,14,22,,68,30,54,20,18,38,39,8,1st -- 02:03,4th -- 03:48,24,25,UBC,16,24,16,23,,79,2015-16,20151002
http://oua.ca/sports/mbkb/2015-16/boxscores/20160109_66sw.xml?view=teamstats,5,5,0.105,0.423,2,19,11,26,8,14,Western,7,18,,,0.373,0.431,25,67,28,65,0.667,0.667,16,24,14,21,Guelph,9,15,2,Western,18,12,20,18,,68,,,9,14,43,31,2,2nd -- 09:27,3rd -- 03:20,16,13,Guelph,11,22,28,20,,81,2015-16,20160109
http://oua.ca/sports/mbkb/2015-16/boxscores/20151030_els3.xml?view=teamstats,12,14,0.25,0.393,5,20,11,28,9,22,Lakehead,6,67,,,0.443,0.471,27,61,32,68,0.692,0.786,9,13,11,14,Lakehead,2,26,1,Lakehead,12,22,18,16,,68,,,4,11,25,38,0,1st -- 09:18,2nd -- 03:19,11,6,Lakehead,32,23,11,20,,86,2015-16,20151030
http://oua.ca/sports/mbkb/2015-16/boxscores/20151121_umvq.xml?view=teamstats,9,6,0.296,0.222,8,27,6,27,8,10,Laurentian,18,5,,,0.358,0.508,24,67,33,65,0.75,0.625,12,16,5,8,Lakehead,8,13,3,Laurentian,20,16,13,19,,68,,,24,14,26,37,5,2nd -- 08:20,4th -- 01:07,13,17,Lakehead,18,14,20,25,,77,2015-16,20151121
http://oua.ca/sports/mbkb/2015-16/boxscores/20151113_imxy.xml?view=teamstats,3,10,0.357,0.25,5,14,6,24,9,14,Queen's,25,17,,,0.333,0.365,21,63,23,63,0.815,0.667,22,27,16,24,Laurentian,12,12,2,Laurentian,19,17,15,17,,68,,,22,12,30,41,5,3rd -- 04:28,2nd -- 05:49,11,20,Queen's,13,26,17,13,,69,2015-16,20151113
http://oua.ca/sports/mbkb/2015-16/boxscores/20160123_k8iw.xml?view=teamstats,8,15,0.409,0.188,9,22,3,16,15,5,Laurier,36,7,,,0.494,0.307,39,79,23,75,0.625,0.905,10,16,19,21,Laurentian,34,4,1,Laurentian,22,12,18,16,,68,,,18,3,41,40,0,4th -- 03:13,1st -- 08:51,8,11,Laurier,30,18,28,21,,97,2015-16,20160123
http://oua.ca/sports/mbkb/2015-16/boxscores/20160130_cgss.xml?view=teamstats,16,5,0.424,0.25,14,33,4,16,20,21,Ryerson,47,16,,,0.528,0.426,38,72,26,61,0.778,0.857,7,9,12,14,Nipissing,,,0,Nipissing,13,18,14,23,,68,,,17,11,31,31,0,,,10,16,Ryerson,18,26,30,23,,97,2015-16,20160130
